recommendation_id,steam_id,num_games_owned,num_reviews_by_author,playtime_forever_minutes,playtime_last_two_weeks_minutes,last_played_timestamp,language,review_text,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,timestamp_created_readable,timestamp_updated_readable,last_played_timestamp_readable,playtime_forever_hours,playtime_last_two_weeks_hours
197694198,76561198284003665,0,2,433,89,1750775703,koreana,"오디오 버퍼 512 강제 설정 버그 고쳐주세요

이 버그땜에 슬라이드 64로 조절해도 실제로 조절 적용안돼요

릴리즈 버전 날짜 2025년 6월 20일 기준 고쳐지지 않음",1750420873,1750420921,False,0,0,0.5,0,True,False,True,2025-06-20 12:01:13,2025-06-20 12:02:01,2025-06-24 14:35:03,7.2,1.5
197529060,76561198448674156,19,3,697,24,1750266249,koreana,재밌음 세부 판정 나오는게 좋아서 판정 연습하기 좋아요 dlc 나오면 살듯,1750243187,1750243187,True,0,0,0.5,0,True,False,True,2025-06-18 10:39:47,2025-06-18 10:39:47,2025-06-18 17:04:09,11.6,0.4
197443851,76561198240131878,0,7,371,59,1750153310,koreana,"애초에 키보드 연주 기반으로 나온 게임이라 디맥 SC 입문 전에 이거로 연습하면 도움 많이 될듯?
질풍가도랑 로리신레퀴엠이 있는것만으로도 구매가치 충분",1750153582,1750153582,True,0,0,0.5,0,True,False,True,2025-06-17 09:46:22,2025-06-17 09:46:22,2025-06-17 09:41:50,6.2,1.0
196440071,76561198994085400,48,40,419,3,1750162570,koreana,"거의 유일무이한 온라인 4키 ""트리거"" 리듬게임으로 UI가 진짜 깔끔함. 8키 넘어가기전에 트리거 입문하기엔 좋은듯",1749109351,1749109351,True,0,0,0.5,0,False,False,True,2025-06-05 07:42:31,2025-06-05 07:42:31,2025-06-17 12:16:10,7.0,0.0
196400228,76561198389003439,0,8,416,131,1750789657,koreana,"스팀 평가들보고 고민하다가
로로가 앞뒤로 흔드는거 못참고 결국 샀습니다

확실히 평가에 나온 문제점들이 있더라고요
일단 오디오 딜레이보정을 한게임한게임 하면서 세밀히 해야한다거나요
프레임드랍은 컴사양따라 갈리겠다만 최근에 고쳤던 이력이있어서그런지 저는 잘 모르겠고요,
그리고 해금문제는 아직 신생아 게임이라 방향성을 들어봐야할거같아요

물론 제가 디맥 MX 12~ SC 7 깔짝해본 그원경기인지라 이래라 저래라 말을못하겠다만
그래도 디맥만해본입장에선 패턴이 꽤나 다채로워서 재밌었습니다",1749063042,1749063042,True,0,0,0.5,0,True,False,True,2025-06-04 18:50:42,2025-06-04 18:50:42,2025-06-24 18:27:37,6.9,2.2
196132655,76561198174009285,0,5,547,38,1750435214,koreana,"1. 패턴의 퀄리티가 전반적으로 높은 편이네요. 4키와 6키 대부분 재밌습니다. 다만 엔터 키의 출현 빈도가 너무 낮아 아쉽지만, 게임 초기라서 일부러 넣지 않은 걸수도 있으니 추후를 기대하겠습니다.

2. 플레이를 유도할 수 있도록 도전 과제와 클리어 시 악곡을 해금할 수 있는 시스템이 있어서 좋습니다. 곡을 한 방에 다 구입하고 바로 플레이 할 수 있는 스타일이면 금방 질리기도 하고, 목표가 없어서 결국에는 방치하게 되는데 추후에 출시 될 DLC도 이런 가벼운 해금 시스템이 있으면 좋을 거 같네요. 과제곡 특수 연출도 만족스럽습니다. 

3. 수록되는 음악의 방향성이 일관적인 느낌이 있어 만족스러웠습니다. 다른 리듬게임들과 그닥 겹치지 않는 디렉팅이 잘 되어 있다고 생각합니다.

4. UI 디자인과 연출도 게임의 가볍고 귀여운 분위기를 잘 이끌어 내는 것 같아 만족스러웠습니다. 그에 따른 SFX까지 이질적이지 않고 조화롭게 어울립니다.

5. 개인적인 바람이지만 스팀덱 일부 지원이 가능하면 좋겠습니다. 4키 OVER 난이도까지는 가볍게 즐길 수 있고 플라티나 랩 곡을 밖에서도 즐기고 싶습니다.",1748757470,1748757470,True,0,0,0.5,0,False,False,True,2025-06-01 05:57:50,2025-06-01 05:57:50,2025-06-20 16:00:14,9.1,0.6
195796904,76561198367186994,254,23,518,0,1747919070,koreana,"타 스팀리겜과는 다른 실험정신(해금 및 레이팅)이 돋보이는점이 장점.
그리고 많은 유저를 수용하기 위한 다양한 곡 라인업이 아주 마음에 든다. 

단점
- 판정이 너무 오락가락해서 어디에 맞춰야할지 모르겠다. 이건 내실력이 더 늘어야한다는점에서 합의가 가능.
- 곡 라인업은 좋지만, 서비스 초기인 만큼 곡수는 그렇게 많지 않다. 앞으로 더 대박쳐서 많은 DLC를 내주기 바라는부분.

아직은 갈길이 많이 먼 리겜이지만 참신한 시도와 곡 라인업에서 앞으로 더 빛을 볼수있으리라 생각한다. 
DLC랑 타게임 콜라보 많이많이 내주세요.",1748391207,1748391207,True,0,0,0.5,0,True,False,True,2025-05-28 00:13:27,2025-05-28 00:13:27,2025-05-22 13:04:30,8.6,0.0
196316028,76561198816168402,0,50,448,76,1750342836,koreana,"[h2]귀여운 씹덕이 들어간 건반형 리듬게임[/h2]


[h3]인게임에서는[/h3]
  어느 곳에서 볼 법하지만 뭔가...뭔가 특이한 건반형 리듬게임이다. 아직 얼리억세스 버전이라 수록곡이 많지는 않지만 이곳만의 오리지널 곡도 있고, 리듬게임계에서 많이 알려진 곡들도 수두룩하다. 그리고 DB라는 씹덕 요소를 넣어놔서 다른 리듬 게임 <뮤즈 대시>처럼 약간 볼거리도 있는 편이다.

  게임 내에는 4키와 6키 두 가지 방식이 있으며 엔터key라는 추가 key가 있어 곡을 더욱 찰지게 만들어준다. 각각의 스코어를 합쳐서 등급을 쳐주기 때문에 도전의식을 자극하기도 한다. 특히, 4key+, 6key+와 같이 고인물들만의 채보도 존재하기에 뉴비, 고인물 둘 다에게 이로운 리듬 게임이다. 난이도는 디맥으로 따졌을 때 28렙은 SC13렙 정도, 20렙은 SC7렙 정도로 생각하면 된다. 노트의 판정은 perfect이상(perfect와 perfect+)을 기준으로 봤을 때 널널한 편이다.

  이 게임의 특이점은 게임 플레이에서 자신을 분석하는 것이 편하다는 점이다. 한 곡의 노트 양상을 5개의 구간으로 나누어서 표시하였는데, Double, Stream과 같이 동시 치기가 많이 나오는 구간, 계단 형식이 많이 나오는 구간 등을 구분할 수 있다. 이를 보고 자신이 어떤 부분에서 강점을 지니고 어떤 부분에 취약한지를 쉽게 파악할 수 있다. 거기에 클리어 한 이후 곡 선택창에서는 자신이 perfect하게 친 구간, combo를 이은 구간, 심지어는 자신이 틀린 시점까지 기록이 되어있어서 되새김질하며 분석하는 것도 가능하다. 그렇기에 건반형 리듬게임에 처음 입문하는 이들에게는 상당히 좋은 게임이다.

  조금 아쉬운 점으로는
아직까지는 튜토리얼이 구현되지 않았다는 점
곡 선택 화면에서 자신이 틀린 구간이 어떤 패턴 양상까지는 보는 방법이 없다는 점
그 패턴 양상에 대해 설명해주지 않는다는 점
이 있을 것 같다.

 
[h3]여담으로..[/h3]
  게임 내 수록곡이 다소 신기한 양상을 보이긴 한다. 보컬로이드, 전파곡, BOF곡, 만화 주제가 등 스펙트럼이 다양하고 심지어는 ""그 로리신""도 들어오는 것 같다. 아 그리고 샌즈도 있다.[strike]와! 샌즈! 아시는구나! 겁.나.어.렵.습.니.다.[/strike]
  그리고 게임 플레이 도중에 좀 이상한 버그?를 발견한 것 같다. 게임 플레이에서 DB를 치워버리는 기능을 찾았다. 키보드의 home 버튼을 누르면 되는데 이상하게 DB를 치워버리면 렉이 심하게 걸린다. 궁금하면 키보드의 home 버튼을 누르고 시험적으로 play 해보시길...",1748961587,1749049303,True,3,0,0.545454561710357666,0,False,False,True,2025-06-03 14:39:47,2025-06-04 15:01:43,2025-06-19 14:20:36,7.5,1.3
197441089,76561198005614593,0,35,185,185,1750258678,koreana,이번 플레이엑스포에서 체험하고나서 마음에 들어서 구매했는데 게임만의 오리지널 노래도 다 마음에 들고 인터넷 돌아다니면서 한번 씩 들어보곤했던 노래들이 수록되있어서 정말 좋네요 정식출시가 기대됩니다. 개인적으론 5키 모드도 있으면 좋겠습니다..,1750149866,1750149928,True,0,0,0.5,0,True,False,True,2025-06-17 08:44:26,2025-06-17 08:45:28,2025-06-18 14:57:58,3.1,3.1
195764981,76561198066924329,86,10,443,37,1750760576,koreana,"사지 않을 이유가 없지않는가 귀여운 케릭터 좋은 수록곡
내가 플액에서 할인된 가격으로 사지 못했지만 그렇기에 더 가치가 있다고 생각한다
                                                                                               ㄴ 구라임 할인 받아서 샀어야했는데 ㅆ...

4키라고 해놓고 6키인 디멕은 반성해라 
              ㄴ 이 겜은 그럼 5키 아님? 샌즈를 봐라 라는 나쁜말은 ㄴㄴ

D?L?C? 나오면 바로 살거다 돈은 준비 되어있다 빨리 날 즐기게 해줘
게임 하면서 손가락이랑 팔 아파가면서까지 했었던 적은 오랜만이다

4키라고 하면서 6키인 디멕이랑은 다른 정통 리겜을 맛봐라
(오투젬은 몰?루)

이거는 술먹고 적는 리뷰가 맞다 나는 그정도로 하이한 기분을 가지고있다 WRYYYYYYYYYYYYYYYYYYY

아 그리고 히든 넣어주세요 (I WANT FADE OUT)",1748354874,1748355087,True,0,0,0.5,0,True,False,True,2025-05-27 14:07:54,2025-05-27 14:11:27,2025-06-24 10:22:56,7.4,0.6
195870454,76561199093366084,682,154,159,0,1749440979,koreana,"이번에 플엑포에서  시청자 한분께서 코드키를 구매해서 저에게 주셔서 한번 플레이를 해보았습니다.
귀여운 캐릭터와 음악이 눈에 이끄는 느낌입니다.
디맥에 너무 익숙해져서 그런지 판정에 대해 조금 다른느낌이 강합니다. 그래도 엄선된 노래들이 마음에 들며,
앞으로 나올 음악들에 기대감이 큽니다.
",1748494343,1748494343,True,1,0,0.523809552192687988,0,False,False,True,2025-05-29 04:52:23,2025-05-29 04:52:23,2025-06-09 03:49:39,2.6,0.0
197578199,76561199064923697,0,3,1779,132,1750910722,koreana,"DJMAX의 뒤를 이을 아주 높은 수준의 리듬게임.
귀여운 캐릭터와 맛있는 수록곡, 한 곡에서 구간을 나눠 어떠한 실수가 있었는지 분석할 수 있게 해주는 좋은 시스템 등등.
초보도 쉽게 성장하고 흥미를 붙일 수 있는 여러가지 요소가 굉장히 많음.
다만 아직은 얼리액세스라 그런지 프레임 드랍, 불편한 UI, 부족한 편의성, ASIO 버그 등의 아쉬운 부분이 있지만 충분히 기대가 되는 게임!",1750290886,1750291191,True,0,0,0.5,0,False,False,True,2025-06-18 23:54:46,2025-06-18 23:59:51,2025-06-26 04:05:22,29.6,2.2
196518457,76561198120431944,0,86,77,1,1749796073,koreana,"신선한 엔터 키 피니쉬

찰진 키음

맛있는 패턴

귀여운 캐릭터

깔끔한 디자인",1749195770,1749195770,True,0,0,0.5,0,False,True,True,2025-06-06 07:42:50,2025-06-06 07:42:50,2025-06-13 06:27:53,1.3,0.0
197304951,76561198068716415,246,9,193,193,1750068149,koreana,패턴이 엄청 쫄깃합니다. 판정 갯수가 여러개다보니 타이밍이 빡빡한 편... 앞으로도 계속 이런 퀄리티로 나온다면 꾸준히 플레이할거 같습니다. 올 여름 출시 예정이라는 DLC 작곡가 라인업도 빵빵한 편이고 기대도 되네요 ㅋㅋㅋ,1749997419,1749997419,True,0,0,0.5,0,True,False,True,2025-06-15 14:23:39,2025-06-15 14:23:39,2025-06-16 10:02:29,3.2,3.2
196308044,76561199004433129,0,3,3790,1138,1750870732,koreana,"얼리엑세스니 행복회로 돌리겠습니다.
물론 지금도 돌아가는 중임",1748952706,1749049124,True,0,0,0.5,0,True,False,True,2025-06-03 12:11:46,2025-06-04 14:58:44,2025-06-25 16:58:52,63.2,19.0
197186597,76561198119926400,0,35,1089,9,1749875434,koreana,프레임드랍 심함... 제대로 하는 사람들에게는 아직은 비추,1749875475,1749875475,False,0,0,0.5,0,True,False,True,2025-06-14 04:31:15,2025-06-14 04:31:15,2025-06-14 04:30:34,18.2,0.2
197096263,76561198151030877,8,8,428,0,1749693175,koreana," revol12, Mayo (前 jam-jam), Parang 이 세사람이 왜 네오위즈를 퇴사하고 플라티나 랩 만들어서 자기들 만들고 싶은 패턴이랑 곡 들여왔는지 이번 디맥 ㅅ리버티 3 DLC 꼬라지보고 내심 이해가 되었습니다. 진짜 여기가 선곡은 저기 옆옆집 FOX-B 디렉터 못지않게 감다살 지대로임",1749780589,1749780589,True,1,0,0.5,0,True,False,True,2025-06-13 02:09:49,2025-06-13 02:09:49,2025-06-12 01:52:55,7.1,0.0
196975123,76561198104405863,0,15,615,0,1749656317,koreana,"패턴이 잘 짜져서 밀도 높아도 손이 잘감
근데 같은 레벨에 난도 편차가 좀 있는듯 
25~27사이에 그냥 랜덤임 
재밌는데 아직 ASIO가 제대로 작동 안하는거 같기도 함 
키보드 타건음이랑 인게임 키음이랑 안맞아서 끄고했음

가격에 비해 곡수나 퀄리티가 혜자니까 사서 해보도록 하자",1749656596,1749656596,True,1,0,0.5,0,True,False,True,2025-06-11 15:43:16,2025-06-11 15:43:16,2025-06-11 15:38:37,10.2,0.0
196963141,76561198021743888,106,1,1929,286,1750769460,koreana,"인터페이스 깔끔함, 수록곡 편성을 보니 앞으로가 기대됨

다만 가끔 프레임드랍이 콤보 끊기게 만들때가 있음.",1749645416,1749645416,True,1,0,0.5,0,True,False,True,2025-06-11 12:36:56,2025-06-11 12:36:56,2025-06-24 12:51:00,32.2,4.8
196937449,76561198967339190,0,4,1231,44,1750131236,koreana,"씹덕 최적화인 음악팩
치기도 편하고 재밌는 개맛도리 패턴
넓직한 노트 라인에서 오는 편리함
귀여운 캐릭터들
bga복붙이니 기본 bga만 잔뜩이라니 뭐니 하지만 난 bga 딱히 신경쓰지 않는 부류라서 큰 단점없는 고트 게임이라고 생각함
아직 얼리엑세스라서 수록곡이 적다는 건 좀 아쉬운 부분 그래도 미래가 밝은 게임",1749610762,1749610788,True,1,0,0.5,0,True,False,True,2025-06-11 02:59:22,2025-06-11 02:59:48,2025-06-17 03:33:56,20.5,0.7
197418226,76561198297935869,41,2,339,339,1750775896,koreana,사이드키 시스템을 싫어했던 사람이라 이걸 선택 할 수 있다는 점이 극호,1750118743,1750118743,True,0,0,0.5,0,True,False,True,2025-06-17 00:05:43,2025-06-17 00:05:43,2025-06-24 14:38:16,5.6,5.6
196256448,76561198134469135,0,5,368,13,1749924655,koreana,이 게임을 하고 나서 디맥 SC 난이도를 할 수 있게 됐어요!,1748885291,1748885291,True,0,0,0.5,0,False,False,True,2025-06-02 17:28:11,2025-06-02 17:28:11,2025-06-14 18:10:55,6.1,0.2
197554590,76561199068895590,0,14,133,95,1750434040,koreana,곡 차별성이 신기할정도로 좋음,1750267085,1750267085,True,0,0,0.5,0,False,False,True,2025-06-18 17:18:05,2025-06-18 17:18:05,2025-06-20 15:40:40,2.2,1.6
197126189,76561198138357732,0,6,307,307,1750220457,koreana,재밋당 전파곡 더 넣어줘요,1749816422,1749816422,True,0,0,0.5,0,True,False,True,2025-06-13 12:07:02,2025-06-13 12:07:02,2025-06-18 04:20:57,5.1,5.1
196390141,76561199103009175,0,11,110,0,1749138043,koreana,농과 빵을 모두 잡는 갓겜이네요,1749053956,1749053956,True,1,0,0.523809552192687988,1,True,False,True,2025-06-04 16:19:16,2025-06-04 16:19:16,2025-06-05 15:40:43,1.8,0.0
197052649,76561198213633393,33,12,156,48,1749905740,koreana,굴 게임에서 이주했어요,1749739803,1749739803,True,10,1,0.656864047050476074,0,True,False,True,2025-06-12 14:50:03,2025-06-12 14:50:03,2025-06-14 12:55:40,2.6,0.8
196470011,76561198312137982,172,71,266,50,1749900396,koreana,자잘한 버그 빼면 GOAT,1749143053,1749143053,True,0,0,0.5,0,True,False,True,2025-06-05 17:04:13,2025-06-05 17:04:13,2025-06-14 11:26:36,4.4,0.8
196764371,76561199051623272,0,4,577,5,1750308208,koreana,이 게임은 위대하다,1749433201,1749433201,True,1,0,0.523809552192687988,0,True,False,True,2025-06-09 01:40:01,2025-06-09 01:40:01,2025-06-19 04:43:28,9.6,0.1
196549846,76561199238927292,0,2,706,30,1750497075,koreana,수록곡 라인업 말안됨,1749227494,1749227595,True,1,0,0.523809552192687988,0,True,False,True,2025-06-06 16:31:34,2025-06-06 16:33:15,2025-06-21 09:11:15,11.8,0.5
196878434,76561198803504278,0,5,54,0,1749558604,koreana,모든 키 커스텀 가능하면 좋겠다,1749557756,1749557762,True,0,0,0.5,0,True,False,True,2025-06-10 12:15:56,2025-06-10 12:16:02,2025-06-10 12:30:04,0.9,0.0
198031854,76561198821295435,18,7,1143,837,1750848323,koreana,"개추
근데 물불렙좀 어캐좀",1750767430,1750767430,True,0,0,0.5,0,True,False,True,2025-06-24 12:17:10,2025-06-24 12:17:10,2025-06-25 10:45:23,19.0,14.0
197085758,76561198131764620,0,19,1233,87,1750313671,koreana,다시 보니 선녀 같다,1749767716,1749767716,True,1,0,0.523809552192687988,0,True,False,True,2025-06-12 22:35:16,2025-06-12 22:35:16,2025-06-19 06:14:31,20.6,1.4
196311326,76561198806707491,0,1,3664,78,1750667707,koreana,재미뗘 재미뗘,1748956638,1748956638,True,1,0,0.523809552192687988,0,False,False,True,2025-06-03 13:17:18,2025-06-03 13:17:18,2025-06-23 08:35:07,61.1,1.3
196365352,76561198873425420,90,17,348,0,1749096769,koreana,재밌음,1749023729,1749023729,True,0,0,0.5,0,True,False,True,2025-06-04 07:55:29,2025-06-04 07:55:29,2025-06-05 04:12:49,5.8,0.0
197104222,76561199019214551,0,5,179,179,1750693199,koreana,여긴 굴이 없어요!,1749790598,1749790598,True,0,0,0.5,0,True,False,True,2025-06-13 04:56:38,2025-06-13 04:56:38,2025-06-23 15:39:59,3.0,3.0
195872966,76561198803222571,0,2,1774,0,1749631014,koreana,곡이 귀엽고 캐릭터가 귀여워요,1748499133,1748499133,True,0,0,0.5,0,False,False,True,2025-05-29 06:12:13,2025-05-29 06:12:13,2025-06-11 08:36:54,29.6,0.0
197201010,76561199066965489,0,5,210,32,1750475145,koreana,재밋어요,1749893060,1749893060,True,0,0,0.5,0,True,False,True,2025-06-14 09:24:20,2025-06-14 09:24:20,2025-06-21 03:05:45,3.5,0.5
197625290,76561198983781835,0,10,332,169,1750678191,koreana,아이졸아,1750346257,1750346257,True,0,0,0.5,0,True,False,True,2025-06-19 15:17:37,2025-06-19 15:17:37,2025-06-23 11:29:51,5.5,2.8
196115691,76561198869530039,19,4,307,23,1750757108,koreana,재미씀,1748737326,1748737326,True,0,0,0.5,0,True,False,True,2025-06-01 00:22:06,2025-06-01 00:22:06,2025-06-24 09:25:08,5.1,0.4
196590968,76561198876000533,20,7,457,33,1750774526,koreana,밤비 너무 귀엽잖아..!,1749268839,1749268839,True,1,0,0.5,0,True,False,True,2025-06-07 04:00:39,2025-06-07 04:00:39,2025-06-24 14:15:26,7.6,0.6
197092062,76561199526271182,0,2,541,136,1750745931,koreana,"❗❗❗❗❗❗여긴 굴 없어서 좋다❗❗❗❗❗❗
",1749775359,1749775359,True,7,1,0.623430967330932617,0,True,False,True,2025-06-13 00:42:39,2025-06-13 00:42:39,2025-06-24 06:18:51,9.0,2.3
196535398,76561199016516914,113,12,43,0,1749184081,koreana,😲🙌👾🤖🤸👺🌠🤲👻🖐️🛸😀,1749215292,1749215292,True,0,0,0.5,0,False,False,True,2025-06-06 13:08:12,2025-06-06 13:08:12,2025-06-06 04:28:01,0.7,0.0
195944249,76561198197007653,76,6,304,7,1749897996,koreana,귀여워,1748573379,1748573379,True,1,0,0.5,0,True,False,True,2025-05-30 02:49:39,2025-05-30 02:49:39,2025-06-14 10:46:36,5.1,0.1
